Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
5050,505.0216,1102,395,0,3404,2279,1125,1,130,0.08489712,3.078481,3.098113,3.038461,False,False,395,1,0,1,395
5100,510.0219,1092,406,0,3447,2217,1230,5,140,0.07731595,3.37931,3.462406,3.221429,False,False,406,1,0,1,406
5150,515.0213,1034,416,0,3307,2046,1261,1,156,0.0656518,3.439904,3.557692,3.24359,False,False,416,1,0,1,416
5200,520.0201,1002,419,0,3428,2114,1314,3,158,0.06727494,3.348449,3.383142,3.291139,False,False,419,1,0,1,419
5250,525.0189,963,412,0,3106,2030,1076,1,142,0.09859231,3.199029,3.07037,3.443662,False,False,412,1,0,1,412
5300,530.0176,917,409,0,2934,1822,1112,4,150,0.0739519,3.234719,3.200772,3.293333,False,False,409,1,0,1,409
5350,535.0164,874,426,0,2804,1831,973,1,151,0.06137571,3.530516,3.556364,3.483444,False,False,426,1,0,1,426
5400,540.0152,836,417,0,2676,1753,923,6,136,0.059332,3.333333,3.395018,3.205882,False,False,417,1,0,1,417
5450,545.014,800,412,0,2504,1645,859,3,140,0.03980157,3.242718,3.301471,3.128572,False,False,412,1,0,1,412
5500,550.0128,760,403,0,2331,1599,732,3,119,0.01195975,3.208437,3.091549,3.487395,False,False,403,1,0,1,403
5550,555.0115,702,387,0,2073,1440,633,3,121,0.01834459,3.155039,3.150376,3.165289,False,False,387,1,0,1,387
5600,560.0103,661,397,0,2037,1431,606,1,118,0.02747052,3.103275,3.121864,3.059322,False,False,397,1,0,1,397
5650,565.0091,655,385,0,1900,1452,448,0,91,0.00781305,3.150649,3.197279,3,False,False,385,1,0,1,385
5700,570.0079,609,392,0,1901,1349,552,2,112,0.01210854,3.030612,3.1,2.857143,False,False,392,1,0,1,392
5750,575.0067,595,384,0,1676,1268,408,1,98,0.04459621,3.265625,3.388112,2.908163,False,False,384,1,0,1,384
5800,580.0054,587,369,0,1579,1173,406,2,85,0.06115512,2.948509,3.03169,2.670588,False,False,369,1,0,1,369
5850,585.0042,589,355,0,1651,1237,414,0,82,0.05756526,2.746479,2.798535,2.573171,False,False,355,1,0,1,355
5900,590.003,583,359,0,1720,1286,434,3,85,0.07293679,2.685237,2.620438,2.894118,False,False,359,1,0,1,359
5950,595.0018,568,349,0,1546,1137,409,1,86,0.0330585,2.922636,2.901141,2.988372,False,False,349,1,0,1,349
6000,600.0005,565,336,0,1401,1026,375,5,83,0.01483566,2.636905,2.616601,2.698795,False,False,336,1,0,1,336
6050,604.9993,552,318,0,1293,993,300,2,73,0.03165057,2.487421,2.546939,2.287671,False,False,318,1,0,1,318
6100,609.9981,566,304,0,1330,1044,286,2,59,0.01720498,2.457237,2.477551,2.372881,False,False,304,1,0,1,304
6150,614.9969,552,316,0,1360,979,381,2,85,0.04928891,2.487342,2.601732,2.176471,False,False,316,1,0,1,316
6200,619.9957,538,312,0,1306,989,317,0,71,0.07173458,2.544872,2.53112,2.591549,False,False,312,1,0,1,312
6250,624.9944,546,294,0,1231,985,246,0,59,0.0234879,2.129252,2.174468,1.949153,False,False,294,1,0,1,294
6300,629.9932,556,291,0,1322,956,366,0,72,0.03023891,2.412371,2.43379,2.347222,False,False,291,1,0,1,291
6350,634.992,561,284,0,1123,787,336,3,76,0.02417191,2.341549,2.331731,2.368421,False,False,284,1,0,1,284
6400,639.9908,573,279,0,1284,877,407,1,79,0.01303262,2.179211,2.08,2.43038,False,False,279,1,0,1,279
6450,644.9896,575,275,0,1229,907,322,0,70,0.02234058,2.24,2.336585,1.957143,False,False,275,1,0,1,275
6500,649.9883,595,258,0,1184,920,264,2,58,0.03033403,2.104651,2.08,2.189655,False,False,258,1,0,1,258
6550,654.9871,603,256,0,1129,825,304,1,61,0.02716064,1.925781,1.979487,1.754098,False,False,256,1,0,1,256
6600,659.9859,611,259,0,1227,948,279,1,57,0.0629039,1.930502,2.024752,1.596491,False,False,259,1,0,1,259
6650,664.9847,622,244,0,1172,924,248,2,49,0.09369788,2.016393,2.087179,1.734694,False,False,244,1,0,1,244
6700,669.9835,612,242,0,1088,771,317,2,65,0.09198943,1.929752,1.858757,2.123077,False,False,242,1,0,1,242
