Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
55850,5588.101,1184,393,0,2695,1789,906,0,105,0.8250345,17.28753,17.69097,16.18095,True,False,19,20.68421,2733.058,194,11
55900,5593.105,1153,405,0,2450,1559,891,2,122,0.849815,17.96049,18.69258,16.26229,True,False,12,33.75,4252.854,205,5
55950,5598.11,1137,396,0,2446,1655,791,2,113,0.8646346,17.29798,17.20141,17.53982,True,False,10,39.6,3835.44,185,4
56000,5603.115,1100,389,0,2122,1390,732,0,125,0.8583958,19.66838,19.65909,19.688,True,False,11,35.36364,3644.595,194,4
56050,5608.12,1108,381,0,1722,1216,506,3,109,0.8826791,18.02887,17.84191,18.49541,True,False,14,27.21428,3011.454,195,9
56100,5613.125,1111,369,0,1844,1220,624,0,110,0.8702345,18.20325,18.861,16.65454,True,False,15,24.6,2562.907,179,10
56150,5618.13,1120,369,0,2103,1456,647,2,107,0.8939796,19.19783,19.38168,18.74766,True,False,13,28.38461,2859.16,178,7
56200,5623.135,1143,354,0,1718,1266,452,4,87,0.8891756,18.59887,18.25094,19.66667,True,False,12,29.5,2798.083,174,7
56250,5628.14,1177,356,0,2213,1581,632,0,89,0.8799394,16.14045,16.79401,14.17978,True,False,12,29.66667,2967.556,192,5
56300,5633.145,1180,355,0,2123,1459,664,3,97,0.863762,16.54366,17.13953,14.95876,True,False,18,19.72222,1228.534,136,8
56350,5638.149,1204,352,0,2160,1440,720,2,99,0.8464664,18.35795,18.6166,17.69697,True,False,19,18.52632,962.9861,134,6
56400,5643.154,1216,338,0,2572,1772,800,3,87,0.8539585,15.2574,15.60159,14.26437,True,False,21,16.09524,795.1338,125,7
56450,5648.159,1203,338,0,2218,1488,730,3,104,0.8414145,17.2426,17.55128,16.54808,True,False,13,26,1657.231,134,4
56500,5653.164,1213,329,0,2370,1592,778,3,97,0.8360541,15.52584,15.71121,15.08247,True,False,11,29.90909,2636.264,168,6
56550,5658.169,1216,319,0,1931,1239,692,1,93,0.8313401,17.92476,18.47345,16.5914,True,False,12,26.58333,1793.076,157,2
56600,5663.174,1221,307,0,1843,1240,603,4,73,0.784321,16.93811,17.31197,15.73973,True,False,12,25.58333,2273.91,177,4
56650,5668.179,1222,292,0,1561,1020,541,0,87,0.7835522,17.9726,18.95122,15.66667,True,False,12,24.33333,1806.389,149,3
56700,5673.184,1273,285,0,1885,1301,584,2,76,0.8797668,19.30526,19.67464,18.28947,True,False,10,28.5,4059.05,218,4
56750,5678.188,1284,279,0,2052,1310,742,0,82,0.8877842,17.6129,18.69543,15.0122,True,False,10,27.9,3905.69,214,3
56800,5683.193,1318,278,0,1975,1363,612,3,74,0.8702698,16.17266,16.40686,15.52703,True,False,13,21.38461,1607.929,150,4
