Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
5100,510.0219,1047,204,131,1693,1002,691,2,55,0.1192173,4.411765,4.604027,3.890909,True,False,0,0,0,0,0,0,1022,694,60
5150,515.0213,1059,203,128,2161,1126,1035,3,68,0.01716285,4.674877,4.688889,4.647059,True,False,0,0,0,0,0,0,1331,671,38
5200,520.0201,1050,210,123,2035,1045,990,3,74,0.1238802,4.752381,4.647059,4.945946,True,False,0,0,0,0,0,0,1170,614,152
5250,525.0189,1026,218,129,2110,1182,928,3,79,0.08165368,4.724771,4.381295,5.329114,True,False,0,0,0,0,0,0,1472,626,145
5300,530.0176,1016,224,136,2414,1295,1119,4,79,0.1405295,4.522321,4.406897,4.734177,True,False,0,0,0,0,0,0,1569,711,77
5350,535.0164,1011,229,141,2193,1263,930,1,74,0.1794138,4.842795,4.606452,5.337838,True,False,0,0,0,0,0,0,1402,716,75
5400,540.0152,1005,225,139,1996,1130,866,4,77,0.1928683,5.422222,5.216216,5.818182,True,False,0,0,0,0,0,0,1270,816,77
5450,545.014,1000,220,136,1583,999,584,2,69,0.1338094,5.318182,5.165563,5.652174,True,False,0,0,0,0,0,0,792,778,84
5500,550.0128,1016,211,126,1396,848,548,1,63,0.09910185,5.952607,6.195946,5.380952,True,False,0,0,0,0,0,0,576,916,114
5550,555.0115,1024,210,125,1281,714,567,2,69,0.2049239,5.309524,5.460993,5,True,False,0,0,0,0,0,0,604,746,131
5600,560.0103,1042,216,128,1508,910,598,0,52,0.1899465,4.773148,4.658536,5.134615,True,False,0,0,0,0,0,0,623,713,106
5650,565.0091,1057,206,126,1549,1007,542,1,53,0.3761167,5.116505,5.176471,4.943396,True,False,0,0,0,0,0,0,697,764,76
5700,570.0079,1074,201,124,1223,649,574,0,58,0.1699716,4.716418,4.475524,5.310345,True,False,0,0,0,0,0,0,699,648,83
5750,575.0067,1076,204,123,1193,753,440,4,51,0.03993718,4.848039,4.712418,5.254902,True,False,0,0,0,0,0,0,704,673,52
5800,580.0054,1097,193,118,1082,647,435,0,49,0.06771979,5.056995,5.111111,4.897959,True,False,0,0,0,0,0,0,618,640,37
5850,585.0042,1116,190,120,1260,775,485,2,46,0.1953302,4.31579,4.270833,4.456522,True,False,0,0,0,0,0,0,716,602,92
5900,590.003,1146,186,117,1400,888,512,1,50,0.06404961,3.930108,4.066176,3.56,True,False,0,0,0,0,0,0,628,545,28
5950,595.0018,1142,185,112,1852,945,907,2,58,0.1311934,4.502703,4.377953,4.775862,True,False,0,0,0,0,0,0,800,563,78
6000,600.0005,1139,178,101,1843,872,971,0,59,0.0757873,4.123596,3.890756,4.59322,True,False,0,0,0,0,0,0,915,448,83
6050,604.9993,1147,181,104,1993,1035,958,2,67,0.08052307,4.674033,4.447369,5.059701,True,False,0,0,0,0,0,0,1133,508,103
6100,609.9981,1156,184,104,1655,911,744,0,66,0.1297697,4.836957,4.864407,4.787879,True,False,0,0,0,0,0,0,1125,424,41
6150,614.9969,1166,189,112,1778,905,873,1,68,0.1266265,5.62963,5.694215,5.514706,True,False,0,0,0,0,0,0,1227,666,65
6200,619.9957,1157,182,110,1301,632,669,0,66,0.2435248,5.351648,5.189655,5.636364,True,False,0,0,0,0,0,0,922,660,54
6250,624.9944,1184,179,110,1334,795,539,1,56,0.3650109,4.52514,4.333333,4.946429,True,False,0,0,0,0,0,0,921,538,53
6300,629.9932,1188,179,111,1637,936,701,0,58,0.3564948,4.318436,4.123967,4.724138,True,False,0,0,0,0,0,0,1241,554,67
6350,634.992,1196,179,115,1577,721,856,2,66,0.4369237,3.977654,3.911505,4.090909,True,False,0,0,0,0,0,0,1100,514,71
6400,639.9908,1232,175,114,1287,752,535,0,48,0.2696787,4.822857,5.062992,4.1875,True,False,0,0,0,0,0,0,827,674,68
6450,644.9896,1234,177,114,1318,809,509,2,51,0.2081439,5.022599,5.134921,4.745098,True,False,0,0,0,0,0,0,862,671,25
6500,649.9883,1260,165,110,1026,549,477,2,49,0.1976652,3.860606,4.025862,3.469388,True,False,0,0,0,0,0,0,724,426,33
6550,654.9871,1294,155,108,1105,690,415,0,30,0.1556421,4.567742,4.984,2.833333,True,False,0,0,0,0,0,0,793,536,25
6600,659.9859,1315,148,102,1086,456,630,0,41,0.1781083,4.148649,4.75701,2.560976,True,False,0,0,0,0,0,0,728,460,15
6650,664.9847,1332,154,105,1379,698,681,1,44,0.09160304,4.538961,4.972727,3.454545,True,False,0,0,0,0,0,0,917,542,44
6700,669.9835,1348,157,108,1744,790,954,2,49,0.08576248,4.490446,4.351852,4.795918,True,False,0,0,0,0,0,0,1046,523,31
6750,674.9822,1359,160,110,1901,928,973,3,55,0.08535416,4.21875,3.790476,5.036364,True,False,0,0,0,0,0,0,1421,483,32
6800,679.981,1340,171,119,2219,1289,930,2,59,0.1352886,4.725146,4.517857,5.118644,True,False,0,0,0,0,0,0,1792,598,103
6850,684.9798,1330,179,126,2294,1119,1175,1,70,0.25875,5.01676,4.660551,5.571429,True,False,0,0,0,0,0,0,1941,738,30
6900,689.9786,1311,194,143,2191,1031,1160,1,79,0.350383,5,4.408696,5.860759,True,False,0,0,0,0,0,0,1812,768,67
6950,694.9774,1298,199,148,2224,1085,1139,4,80,0.1638951,4.361809,3.991597,4.9125,True,False,0,0,0,0,0,0,1710,710,28
7000,699.9761,1280,197,145,1761,858,903,2,77,0.2590428,5.020305,4.875,5.246753,True,False,0,0,0,0,0,0,1233,832,74
7050,704.9749,1287,204,148,1749,908,841,1,66,0.3141604,5.019608,5.021739,5.015152,True,False,0,0,0,0,0,0,1116,806,37
7100,709.9737,1293,190,133,1732,964,768,0,55,0.2471985,4.726316,4.725926,4.727273,True,False,0,0,0,0,0,0,1052,672,28
7150,714.9725,1307,183,126,1816,1045,771,1,55,0.1676136,4.469945,4.40625,4.618182,True,False,0,0,0,0,0,0,1018,612,44
7200,719.9713,1304,181,121,1879,870,1009,2,63,0.184265,3.707182,3.644068,3.825397,True,False,0,0,0,0,0,0,1190,514,57
7250,724.97,1273,199,133,1827,987,840,2,73,0.3086016,4.502512,4.476191,4.547945,True,False,0,0,0,0,0,0,1236,675,63
7300,729.9688,1243,214,145,2220,1166,1054,2,79,0.1831209,5.785047,5.703704,5.924051,True,False,0,0,0,0,0,0,1710,928,51
7350,734.9676,1231,228,158,2538,1305,1233,3,90,0.2098173,7.18421,6.644928,8.011111,True,False,0,0,0,0,0,0,2054,1364,16
7400,739.9664,1223,225,159,2960,1434,1526,2,90,0.2556947,7.875556,6.918519,9.311111,True,False,0,0,0,0,0,0,2436,1466,34
7450,744.9651,1183,234,153,3091,1343,1748,4,105,0.1985216,8.175214,7.751938,8.695238,True,False,0,0,0,0,0,0,2376,1362,30
7500,749.9639,1181,230,152,2812,1454,1358,0,82,0.1879377,6.530435,6.216216,7.097561,True,False,0,0,0,0,0,0,1932,1130,73
7550,754.9627,1189,226,146,2473,1448,1025,0,73,0.1043854,5.716814,5.45098,6.273973,True,False,0,0,0,0,0,0,1430,858,88
7600,759.9615,1181,218,137,2111,1157,954,2,70,0.1094737,4.610092,4.540541,4.757143,True,False,0,0,0,0,0,0,1092,618,60
7650,764.9603,1180,218,135,2076,1052,1024,2,74,0.1783047,4.12844,3.909722,4.554054,True,False,0,0,0,0,0,0,1095,602,141
7700,769.959,1169,217,139,1905,966,939,1,76,0.1609736,3.599078,3.496454,3.789474,True,False,0,0,0,0,0,0,1110,549,136
7750,774.9578,1181,220,136,1781,986,795,2,66,0.1078244,3.590909,3.584416,3.606061,True,False,0,0,0,0,0,0,969,522,127
7800,779.9566,1176,232,144,1778,1177,601,0,62,0.0825039,4.75,4.841177,4.5,True,False,0,0,0,0,0,0,828,736,73
7850,784.9554,1190,231,143,2315,1447,868,2,68,0.1820595,4.406927,4.288343,4.691176,True,False,0,0,0,0,0,0,1368,592,64
7900,789.9542,1177,233,151,2544,1258,1286,1,83,0.2795175,4.88412,4.533333,5.518072,True,False,0,0,0,0,0,0,1833,780,58
7950,794.9529,1167,228,152,2819,1656,1163,3,76,0.1892304,4.929824,4.625,5.539474,True,False,0,0,0,0,0,0,2337,832,60
8000,799.9517,1143,233,161,2323,1262,1061,2,79,0.1829117,5.236052,4.642857,6.392405,True,False,0,0,0,0,0,0,1874,997,53
