Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
3550,355.0125,932,195,0,1428,942,486,1,65,0.05945161,1.482051,1.492308,1.461538,False,False,195,1,0,1,195
3600,360.0128,967,181,0,1397,956,441,2,54,0.100591,1.359116,1.362205,1.351852,False,False,181,1,0,1,181
3650,365.0131,1010,180,0,1365,920,445,0,59,0.125427,1.488889,1.512397,1.440678,False,False,180,1,0,1,180
3700,370.0134,1046,180,0,1447,904,543,4,61,0.1078649,1.244444,1.193277,1.344262,False,False,180,1,0,1,180
3750,375.0137,1068,194,0,1612,1032,580,2,70,0.0629001,1.654639,1.629032,1.7,False,False,194,1,0,1,194
3800,380.014,1074,198,0,1742,1092,650,1,73,0.07761219,1.626263,1.656,1.575342,False,False,198,1,0,1,198
3850,385.0143,1074,217,0,1839,1078,761,1,85,0.1034673,1.806452,1.765152,1.870588,False,False,217,1,0,1,217
3900,390.0146,1078,217,0,1912,1189,723,3,79,0.1036824,1.829493,2.007246,1.518987,False,False,217,1,0,1,217
3950,395.0149,1067,233,0,1955,1268,687,2,82,0.06788632,2.154506,2.066225,2.317073,False,False,233,1,0,1,233
4000,400.0152,1032,252,0,2038,1332,706,4,87,0.02520592,2.31746,2.321212,2.310345,False,False,252,1,0,1,252
4050,405.0155,1022,248,0,1927,1224,703,2,89,0.03223342,2.133065,2.050314,2.280899,False,False,248,1,0,1,248
4100,410.0158,1007,250,0,1995,1341,654,1,82,0.03844932,2.14,2.178571,2.060976,False,False,250,1,0,1,250
4150,415.0161,986,260,0,1961,1292,669,4,90,0.05676099,1.930769,1.905882,1.977778,False,False,260,1,0,1,260
4200,420.0164,979,254,0,1884,1251,633,1,89,0.04082922,2.051181,2.109091,1.94382,False,False,254,1,0,1,254
4250,425.0167,973,250,0,1868,1185,683,2,90,0.04282289,1.972,1.9125,2.077778,False,False,250,1,0,1,250
