Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
90900,9092.111,626,487,0,1939,1507,432,6,100,0.839036,18.64887,18.26098,20.15,True,False,10,48.7,5932.01,254,3
90950,9097.092,590,458,0,2091,1615,476,2,106,0.8544351,17.16594,16.99432,17.73585,True,False,9,50.88889,5821.654,256,3
91000,9102.072,560,450,0,1588,1134,454,1,107,0.8568414,18.85333,18.84257,18.88785,True,False,15,30,5241.733,293,6
91050,9107.053,553,445,0,1327,1014,313,3,97,0.8615632,19.35281,19.59483,18.48454,True,False,17,26.17647,3911.675,269,7
91100,9112.033,552,424,0,1139,893,246,3,79,0.9037263,16.40094,16.54493,15.77215,True,False,12,35.33333,5551.222,275,3
91150,9117.014,555,412,0,1389,1102,287,3,74,0.8780614,17.70631,17.97042,16.5,True,False,13,31.69231,2002.213,167,3
91200,9121.994,532,394,0,1196,873,323,1,79,0.8702469,16.73604,16.99683,15.6962,True,False,13,30.30769,4087.444,244,4
91250,9126.975,535,382,0,1231,953,278,1,67,0.8517913,17.67801,18.13651,15.52239,True,False,11,34.72727,4526.926,244,3
91300,9131.955,523,360,0,1044,819,225,1,63,0.8453145,18.61111,18.77778,17.8254,True,False,13,27.69231,3456.828,226,5
91350,9136.936,538,342,0,913,738,175,1,55,0.8515296,17.55556,17.30314,18.87273,True,False,18,19,2016.556,198,9
91400,9141.916,568,320,0,809,669,140,2,48,0.8263147,18.6625,18.64338,18.77083,True,False,13,24.61539,2442.083,188,5
91450,9146.896,599,309,0,939,786,153,1,41,0.8513657,19.04854,19.18657,18.14634,True,False,10,30.9,3951.29,214,5
91500,9151.877,657,286,0,922,745,177,0,44,0.8684391,16.34266,16.28512,16.65909,True,False,8,35.75,5781.688,234,5
91550,9156.857,715,262,0,923,692,231,1,55,0.8924816,17.45802,17.75845,16.32727,True,False,7,37.42857,2301.388,133,2
91600,9161.838,775,255,0,1073,803,270,0,52,0.8550995,16.94118,17.15271,16.11539,True,False,6,42.5,2190.25,125,1
91650,9166.818,820,254,0,950,736,214,0,51,0.8653672,15.29134,15.56158,14.21569,True,False,9,28.22222,3662.84,197,2
91700,9171.799,851,253,0,1165,887,278,2,50,0.8453226,15.40711,15.50246,15.02,True,False,8,31.625,2305.234,149,1
91750,9176.779,910,251,0,1759,1274,485,1,59,0.7679664,14.48606,14.56771,14.22034,True,False,11,22.81818,1498.876,133,3
91800,9181.76,930,247,0,1709,1054,655,2,80,0.7534175,14.31579,14.31138,14.325,True,False,14,17.64286,567.9439,64,6
91850,9186.74,991,244,0,1544,1091,453,3,69,0.8184105,14.37705,14.72571,13.49275,True,False,12,20.33333,964.3889,100,4
91900,9191.721,1037,251,0,1463,925,538,4,83,0.787147,15.63347,16.28572,14.31325,True,False,15,16.73333,904.5955,102,8
91950,9196.701,1090,245,0,1398,926,472,0,75,0.7719486,13.74694,13.97059,13.24,True,False,17,14.41177,704.0069,104,9
92000,9201.682,1154,253,0,1604,1067,537,1,84,0.7354659,13.98419,14.23669,13.47619,True,False,18,14.05556,715.1636,116,8
92050,9206.662,1230,247,0,1604,1078,526,2,70,0.7777289,15.31174,15.11299,15.81429,True,False,15,16.46667,726.7822,108,5
92100,9211.643,1295,248,0,1697,1170,527,4,70,0.7619122,15.33468,15.32022,15.37143,True,False,21,11.80952,546.3447,107,10
92150,9216.623,1356,252,0,2065,1398,667,1,76,0.7746546,14.05556,13.52841,15.27632,True,False,17,14.82353,927.7924,130,5
92200,9221.604,1455,251,0,2003,1122,881,1,88,0.7466901,14.67729,15.15337,13.79545,True,False,16,15.6875,1365.09,155,5
92250,9226.584,1560,240,0,1784,1032,752,4,86,0.7638176,13.75,14.53247,12.34884,True,False,18,13.33333,1157.889,150,9
92300,9231.564,1671,238,0,2387,1335,1052,3,93,0.7812345,15.60924,15.85517,15.22581,True,False,20,11.9,496.49,89,9
92350,9236.545,1765,259,0,3008,1745,1263,0,97,0.7247733,15.35135,16.20988,13.91753,True,False,19,13.63158,700.9695,100,9
92400,9241.525,1831,275,0,3335,1842,1493,2,117,0.7500494,15.52,15.3038,15.81197,True,False,18,15.27778,804.9784,97,10
92450,9246.506,1921,281,0,2727,1519,1208,4,112,0.6888081,17.4911,17.36095,17.6875,True,False,21,13.38095,676.0453,95,9
92500,9251.486,2015,288,0,2633,1471,1162,0,122,0.6316254,16.99306,15.72289,18.72131,True,False,20,14.4,626.74,90,5
